Time(ms),Interval,Qx,Qy,Qz,Qw,Mx,My,Mz,Ax,Ay,Az,Rx,Ry,Rz,H1,P1,R1,H2,P2,R2,CalStable,MagTransient
0000979744,5,-0.3090,0.5959,0.3190,0.6691,-1101,-878,824,-2107,-103,219,-4,2,0,34.1700,84.0086,-18.6284,1,1
0000979765,5,-0.3091,0.5959,0.3190,0.6690,-1102,-874,826,-2103,-107,223,-4,3,1,34.1719,84.0181,-18.6408,1,1
0000979786,5,-0.3092,0.5960,0.3191,0.6689,-1101,-877,823,-2099,-111,235,-6,5,3,34.2091,84.0322,-18.6220,1,1
0000979807,5,-0.3093,0.5960,0.3193,0.6687,-1101,-877,823,-2115,-127,239,-6,2,2,34.2627,84.0475,-18.5946,1,1
0000979828,5,-0.3094,0.5960,0.3194,0.6686,-1102,-874,825,-2115,-127,235,-6,0,1,34.3001,84.0528,-18.5775,1,1
0000979849,5,-0.3095,0.5959,0.3195,0.6686,-1104,-873,825,-2115,-123,219,-8,-1,0,34.3060,84.0489,-18.5935,1,1
0000979870,5,-0.3097,0.5957,0.3197,0.6686,-1104,-873,825,-2103,-99,219,-10,-2,0,34.3409,84.0417,-18.5892,1,1
0000979891,5,-0.3098,0.5956,0.3199,0.6685,-1104,-874,823,-2103,-103,219,-4,-2,0,34.3633,84.0331,-18.5884,1,1
0000979912,5,-0.3097,0.5956,0.3199,0.6686,-1101,-871,825,-2103,-107,219,3,1,1,34.4082,84.0307,-18.5419,1,1
0000979933,5,-0.3096,0.5957,0.3198,0.6686,-1101,-871,825,-2111,-119,211,3,1,2,34.4419,84.0353,-18.4963,1,1
0000979954,5,-0.3096,0.5957,0.3198,0.6686,-1104,-873,822,-2115,-119,203,1,0,2,34.4769,84.0390,-18.4527,1,1
0000979975,5,-0.3095,0.5957,0.3199,0.6685,-1101,-873,821,-2111,-107,211,-4,-1,3,34.5765,84.0394,-18.3604,1,1
0000979996,5,-0.3096,0.5957,0.3201,0.6685,-1101,-873,821,-2115,-107,223,-4,0,5,34.7120,84.0389,-18.2407,1,1
0000980017,5,-0.3095,0.5958,0.3202,0.6684,-1105,-874,821,-2107,-115,223,0,3,7,34.8788,84.0502,-18.0811,1,1
0000980038,5,-0.3094,0.5960,0.3203,0.6682,-1104,-869,820,-2115,-111,219,5,5,7,35.0829,84.0734,-17.8689,1,1
0000980059,5,-0.3091,0.5961,0.3202,0.6682,-1104,-869,820,-2115,-119,227,7,3,6,35.2218,84.0913,-17.7071,1,1
0000980080,5,-0.3089,0.5963,0.3202,0.6681,-1104,-872,821,-2087,-99,243,5,2,6,35.3888,84.1052,-17.5197,1,1
0000980101,5,-0.3087,0.5965,0.3202,0.6681,-1108,-869,819,-2099,-103,235,8,1,7,35.5667,84.1157,-17.3214,1,1
0000980122,5,-0.3084,0.5966,0.3202,0.6682,-1108,-869,819,-2103,-111,227,15,0,8,35.7772,84.1238,-17.0740,1,1
0000980143,5,-0.3077,0.5970,0.3199,0.6682,-1109,-867,820,-2131,-127,223,26,3,10,36.0815,84.1427,-16.6862,1,1
0000980164,5,-0.3071,0.5974,0.3197,0.6683,-1109,-866,819,-2127,-119,215,24,4,13,36.3838,84.1620,-16.3058,1,1
0000980185,5,-0.3065,0.5978,0.3196,0.6683,-1109,-866,819,-2115,-119,227,17,5,15,36.7659,84.1884,-15.8620,1,1
0000980206,5,-0.3061,0.5981,0.3195,0.6682,-1111,-863,815,-2111,-127,227,11,4,14,37.1444,84.2168,-15.4426,1,1
0000980227,5,-0.3057,0.5984,0.3196,0.6681,-1115,-863,815,-2111,-135,215,9,3,14,37.5460,84.2405,-15.0108,1,1
0000980248,5,-0.3054,0.5986,0.3198,0.6680,-1115,-863,815,-2111,-123,187,1,-3,14,38.0496,84.2513,-14.4938,1,1
0000980269,5,-0.3051,0.5986,0.3202,0.6679,-1116,-858,814,-2099,-91,167,-1,-8,16,38.5336,84.2441,-14.0151,1,1
0000980290,5,-0.3047,0.5985,0.3205,0.6680,-1115,-859,816,-2091,-63,167,8,-14,15,39.0946,84.2205,-13.4459,1,1
0000980311,5,-0.3039,0.5984,0.3206,0.6684,-1115,-859,816,-2139,-75,183,33,-25,11,39.6385,84.1666,-12.8403,1,1
0000980332,5,-0.3028,0.5984,0.3203,0.6691,-1115,-853,821,-2099,-87,203,49,-25,6,40.0901,84.0945,-12.2725,1,1
0000980353,5,-0.3012,0.5985,0.3195,0.6701,-1120,-848,825,-2075,-99,215,65,-25,3,40.4412,84.0047,-11.7016,1,1
0000980374,5,-0.2995,0.5987,0.3185,0.6711,-1120,-848,825,-2055,-119,231,84,-28,2,40.6564,83.9256,-11.2536,1,1
0000980395,5,-0.2975,0.5988,0.3173,0.6724,-1118,-845,832,-2087,-151,255,101,-40,0,40.8899,83.8204,-10.7293,1,1
0000980416,5,-0.2953,0.5987,0.3161,0.6741,-1113,-842,845,-2071,-187,291,88,-58,-4,41.0673,83.6672,-10.2512,1,1
0000980437,5,-0.2934,0.5983,0.3152,0.6758,-1113,-842,845,-2043,-179,315,79,-68,-7,41.2087,83.4743,-9.8562,1,1
0000980458,5,-0.2911,0.5971,0.3142,0.6782,-1108,-833,850,-2031,-171,315,75,-89,-12,41.3024,83.1596,-9.4785,1,1
0000980479,5,-0.2891,0.5958,0.3134,0.6806,-1100,-829,862,-2015,-179,327,78,-105,-17,41.2771,82.8526,-9.2661,1,1
0000980500,5,-0.2871,0.5942,0.3128,0.6831,-1100,-829,862,-2031,-187,363,68,-121,-20,41.2595,82.4931,-9.0592,1,1
0000980521,5,-0.2853,0.5922,0.3124,0.6858,-1091,-829,873,-2031,-183,383,59,-128,-23,41.1886,82.1020,-8.9443,1,1
0000980542,5,-0.2835,0.5902,0.3119,0.6885,-1078,-824,885,-2011,-175,423,70,-132,-30,41.0514,81.6966,-8.8853,1,1
0000980563,5,-0.2807,0.5875,0.3105,0.6925,-1078,-824,885,-1975,-179,483,108,-143,-43,40.6113,81.1479,-8.9706,1,1
0000980584,5,-0.2779,0.5854,0.3087,0.6962,-1066,-817,897,-1987,-223,507,140,-152,-48,40.1530,80.6698,-9.0306,1,1
0000980605,5,-0.2744,0.5835,0.3064,0.7002,-1054,-804,913,-2055,-327,551,172,-153,-54,39.6604,80.1830,-9.0257,1,1
0000980626,5,-0.2708,0.5817,0.3035,0.7044,-1054,-804,913,-2335,-383,523,184,-142,-64,39.0068,79.6960,-9.1199,1,1
0000980647,5,-0.2673,0.5803,0.3004,0.7082,-1044,-793,923,-2475,-355,419,180,-106,-65,38.2871,79.2718,-9.2682,1,1
0000980668,5,-0.2637,0.5795,0.2963,0.7120,-1040,-781,927,-2199,-171,303,165,-56,-60,37.2638,78.9260,-9.6159,1,1
0000980689,5,-0.2612,0.5795,0.2930,0.7142,-1040,-781,927,-1971,195,359,157,-43,-52,36.5067,78.7671,-9.8726,1,1
0000980710,5,-0.2577,0.5795,0.2901,0.7167,-1041,-773,929,-2027,315,419,215,-86,-15,36.1902,78.5570,-9.6253,1,1
0000980731,5,-0.2500,0.5792,0.2863,0.7212,-1035,-740,960,-2271,147,247,401,-183,18,36.7348,78.1048,-8.0876,1,1
0000980752,5,-0.2398,0.5799,0.2804,0.7264,-1035,-740,960,-2131,143,355,445,-80,-2,37.2007,77.6597,-6.2269,1,1
0000980773,5,-0.2304,0.5822,0.2730,0.7303,-1035,-706,983,-1995,163,471,323,-25,-25,37.0333,77.4858,-4.9400,1,1
0000980794,5,-0.2243,0.5834,0.2678,0.7332,-1030,-677,1000,-1883,43,619,335,-67,-36,36.6605,77.3326,-4.3247,1,1
0000980815,5,-0.2171,0.5837,0.2617,0.7374,-1030,-677,1000,-2011,-95,675,381,-122,-54,36.1253,77.0024,-3.7218,1,1
